"Date","Time","SP Coccion Z1","Temp Coccion Z1","Temp Combustion Z1","SP Coccion Z2","Temp Coccion Z2","Temp Combustion Z2","Teimpo Coccion","Quemador 1","Quemador 2","Quemador 3"
"2024/09/13","00:00:28","260","260","363","265","260","423","22","1","0","1"
"2024/09/13","00:00:58","260","260","366","265","260","423","22","1","0","1"
"2024/09/13","00:01:28","260","260","368","265","260","423","22","1","0","1"
"2024/09/13","00:01:58","260","260","370","265","260","423","22","1","0","1"
"2024/09/13","00:02:28","260","260","372","265","260","424","22","1","0","1"
"2024/09/13","00:02:58","260","259","374","265","260","424","22","1","0","1"
"2024/09/13","00:03:28","260","259","377","265","260","424","22","1","0","1"
"2024/09/13","00:03:58","260","259","379","265","260","424","22","1","0","1"
"2024/09/13","00:04:28","260","259","381","265","260","424","22","1","0","1"
"2024/09/13","00:04:58","260","259","382","265","260","424","22","1","0","1"
"2024/09/13","00:05:28","260","259","384","265","260","424","22","1","0","1"
"2024/09/13","00:05:58","260","259","385","265","260","424","22","1","0","1"
"2024/09/13","00:06:28","260","259","386","265","260","424","22","1","0","1"
"2024/09/13","00:06:58","260","259","388","265","260","424","22","1","0","1"
"2024/09/13","00:07:28","260","259","389","265","260","424","22","1","0","1"
"2024/09/13","00:07:58","260","259","390","265","260","424","22","1","0","1"
"2024/09/13","00:08:28","260","259","391","265","260","424","22","1","0","1"
"2024/09/13","00:08:58","260","259","392","265","260","424","22","1","0","1"
"2024/09/13","00:09:28","260","259","393","265","260","424","22","1","0","1"
"2024/09/13","00:09:58","260","259","394","265","260","424","22","1","0","1"
"2024/09/13","00:10:28","260","259","395","265","260","424","22","1","0","1"
"2024/09/13","00:10:58","260","259","396","265","260","424","22","1","0","1"
"2024/09/13","00:11:28","260","259","396","265","261","424","22","1","0","1"
"2024/09/13","00:11:58","260","259","397","265","261","424","22","1","0","1"
"2024/09/13","00:12:28","260","259","398","265","261","424","22","1","0","1"
"2024/09/13","00:12:58","260","259","398","265","261","424","22","1","0","1"
"2024/09/13","00:13:28","260","259","399","265","261","424","22","1","0","1"
"2024/09/13","00:13:58","260","259","400","265","261","424","22","1","0","1"
"2024/09/13","00:14:28","260","259","400","265","261","424","22","1","0","1"
"2024/09/13","00:14:58","260","260","401","265","261","424","22","1","0","1"
"2024/09/13","00:15:28","260","260","401","265","261","424","22","1","0","1"
"2024/09/13","00:15:58","260","260","401","265","261","424","22","1","0","1"
"2024/09/13","00:16:28","260","260","401","265","261","425","22","1","0","1"
"2024/09/13","00:16:58","260","260","397","265","261","426","22","1","0","1"
"2024/09/13","00:17:28","260","260","392","265","261","427","22","1","0","1"
"2024/09/13","00:17:58","260","260","389","265","261","427","22","1","0","1"
"2024/09/13","00:18:28","260","260","385","265","261","428","22","1","0","1"
"2024/09/13","00:18:58","260","260","382","265","261","428","22","1","0","1"
"2024/09/13","00:19:28","260","260","378","265","261","429","22","1","0","1"
"2024/09/13","00:19:58","260","260","376","265","261","429","22","1","0","1"
"2024/09/13","00:20:28","260","261","374","265","261","430","22","1","0","0"
"2024/09/13","00:20:58","260","260","372","265","261","430","22","1","0","0"
"2024/09/13","00:21:28","260","260","371","265","261","430","22","1","0","0"
"2024/09/13","00:21:58","260","261","371","265","261","430","22","1","0","0"
"2024/09/13","00:22:28","260","261","370","265","261","431","22","1","0","0"
"2024/09/13","00:22:58","260","261","370","265","262","431","22","1","0","0"
"2024/09/13","00:23:28","260","260","369","265","262","431","22","1","0","0"
"2024/09/13","00:23:58","260","260","370","265","262","431","22","1","0","0"
"2024/09/13","00:24:28","260","260","371","265","262","431","22","1","0","0"
"2024/09/13","00:24:58","260","261","373","265","262","431","22","1","0","0"
"2024/09/13","00:25:28","260","260","374","265","262","432","22","1","0","0"
"2024/09/13","00:25:58","260","261","375","265","262","432","22","1","0","0"
"2024/09/13","00:26:28","260","260","376","265","262","431","22","1","0","1"
"2024/09/13","00:26:58","260","260","378","265","262","431","22","1","0","1"
"2024/09/13","00:27:28","260","260","379","265","262","431","22","1","0","1"
"2024/09/13","00:27:58","260","260","380","265","262","431","22","1","0","1"
"2024/09/13","00:28:28","260","260","380","265","262","431","22","1","0","1"
"2024/09/13","00:28:58","260","260","382","265","262","431","22","1","0","1"
"2024/09/13","00:29:28","260","260","382","265","262","431","22","1","0","1"
"2024/09/13","00:29:58","260","260","382","265","262","432","22","1","0","1"
"2024/09/13","00:30:28","260","260","383","265","262","432","22","1","0","1"
"2024/09/13","00:30:58","260","260","383","265","262","432","22","1","0","1"
"2024/09/13","00:31:28","260","260","383","265","262","432","22","1","0","1"
"2024/09/13","00:31:58","260","260","382","265","262","432","22","1","0","1"
"2024/09/13","00:32:28","260","260","382","265","262","432","22","1","0","1"
"2024/09/13","00:32:58","260","260","382","265","262","432","22","1","0","1"
"2024/09/13","00:33:28","260","260","381","265","262","433","22","1","0","1"
"2024/09/13","00:33:58","260","260","380","265","263","433","22","1","0","1"
"2024/09/13","00:34:28","260","260","377","265","263","434","22","1","0","1"
"2024/09/13","00:34:58","260","260","376","265","263","434","22","1","0","1"
"2024/09/13","00:35:28","260","260","374","265","263","434","22","1","0","1"
"2024/09/13","00:35:58","260","261","374","265","263","434","21","1","1","1"
"2024/09/13","00:36:28","260","260","373","265","263","434","21","1","1","1"
"2024/09/13","00:36:58","260","261","372","265","263","434","21","1","1","1"
"2024/09/13","00:37:28","260","261","371","265","263","434","21","1","1","1"
"2024/09/13","00:37:58","260","260","369","265","263","435","21","1","1","1"
"2024/09/13","00:38:28","260","260","370","265","263","435","21","1","1","1"
"2024/09/13","00:38:58","260","261","371","265","263","435","21","1","1","1"
"2024/09/13","00:39:28","260","260","371","265","263","436","21","1","1","1"
"2024/09/13","00:39:58","260","260","371","265","263","437","21","1","1","1"
"2024/09/13","00:40:28","260","260","372","265","263","437","21","1","1","1"
"2024/09/13","00:40:58","260","260","373","265","263","437","21","1","1","1"
"2024/09/13","00:41:28","260","260","373","265","263","437","21","1","1","1"
"2024/09/13","00:41:58","260","260","374","265","263","438","21","1","1","1"
"2024/09/13","00:42:28","260","260","374","265","263","438","21","1","1","1"
"2024/09/13","00:42:58","260","260","375","265","263","438","21","1","1","1"
"2024/09/13","00:43:28","260","260","376","265","263","438","21","1","1","1"
"2024/09/13","00:43:58","260","260","376","265","264","439","21","1","1","1"
"2024/09/13","00:44:28","260","260","376","265","264","440","21","1","1","1"
"2024/09/13","00:44:58","260","260","377","265","264","440","21","1","1","1"
"2024/09/13","00:45:28","260","260","377","265","264","440","21","1","1","1"
"2024/09/13","00:45:58","260","260","376","265","264","440","21","1","1","1"
"2024/09/13","00:46:28","260","260","376","265","264","440","21","1","1","1"
"2024/09/13","00:46:58","260","260","376","265","264","439","21","1","1","1"
"2024/09/13","00:47:28","260","260","376","265","264","439","21","1","1","1"
"2024/09/13","00:47:58","260","261","374","265","264","440","21","1","1","1"
"2024/09/13","00:48:28","260","260","373","265","264","437","21","1","1","1"
"2024/09/13","00:48:58","260","260","374","265","264","433","21","1","1","1"
"2024/09/13","00:49:28","260","260","373","264","264","427","22","1","0","1"
"2024/09/13","00:49:58","260","260","373","264","265","422","22","1","0","1"
"2024/09/13","00:50:28","260","260","372","264","265","413","22","1","0","1"
"2024/09/13","00:50:58","260","260","371","264","265","406","22","1","0","1"
"2024/09/13","00:51:28","260","260","369","264","265","400","22","1","0","1"
"2024/09/13","00:51:58","260","260","368","264","265","394","22","1","0","1"
"2024/09/13","00:52:28","260","260","367","264","265","388","22","1","0","1"
"2024/09/13","00:52:58","260","260","366","264","265","383","22","1","0","1"
"2024/09/13","00:53:28","260","260","365","264","265","378","22","1","0","1"
"2024/09/13","00:53:58","260","260","367","264","265","374","22","1","0","1"
"2024/09/13","00:54:28","260","260","368","264","265","370","22","1","0","1"
"2024/09/13","00:54:58","260","260","369","264","265","366","22","1","0","1"
"2024/09/13","00:55:28","260","260","368","264","264","363","22","1","0","1"
"2024/09/13","00:55:58","260","260","368","264","264","364","22","1","0","1"
"2024/09/13","00:56:28","260","260","370","264","264","368","22","1","0","1"
"2024/09/13","00:56:58","260","260","370","264","264","372","22","1","0","1"
"2024/09/13","00:57:28","260","260","371","264","264","376","22","1","0","1"
"2024/09/13","00:57:58","260","260","372","264","264","380","22","1","0","1"
"2024/09/13","00:58:28","260","260","372","264","263","384","22","1","0","1"
"2024/09/13","00:58:58","260","260","372","264","263","387","22","1","0","1"
"2024/09/13","00:59:28","260","260","374","264","263","389","22","1","0","1"
"2024/09/13","00:59:58","260","260","376","264","263","392","22","1","0","1"
"2024/09/13","01:00:28","260","260","377","264","263","394","22","1","0","1"
"2024/09/13","01:00:58","260","260","377","264","262","396","22","1","0","1"
"2024/09/13","01:01:28","260","260","376","264","262","398","22","1","0","1"
"2024/09/13","01:01:58","260","260","376","264","262","400","22","1","0","1"
"2024/09/13","01:02:28","260","260","375","264","262","402","22","1","0","1"
"2024/09/13","01:02:58","260","260","375","264","262","403","22","1","0","1"
"2024/09/13","01:03:28","260","260","376","264","262","404","22","1","0","1"
"2024/09/13","01:03:58","260","260","375","264","261","406","22","1","0","1"
"2024/09/13","01:04:28","260","260","374","264","261","407","22","1","0","1"
"2024/09/13","01:04:58","260","260","374","264","261","408","22","1","0","1"
"2024/09/13","01:05:28","260","260","375","264","261","410","22","1","0","1"
"2024/09/13","01:05:58","260","260","376","264","261","411","22","1","0","1"
"2024/09/13","01:06:28","260","260","375","264","261","412","22","1","0","1"
"2024/09/13","01:06:58","260","260","375","264","261","413","22","1","0","1"
"2024/09/13","01:07:28","260","260","376","264","261","413","22","1","0","1"
"2024/09/13","01:07:58","260","260","376","264","261","414","22","1","0","1"
"2024/09/13","01:08:28","260","260","376","264","260","415","22","1","0","1"
"2024/09/13","01:08:58","260","260","376","264","260","417","22","1","0","1"
"2024/09/13","01:09:28","260","260","374","264","260","418","22","1","0","1"
"2024/09/13","01:09:58","260","260","374","264","260","419","22","1","0","1"
"2024/09/13","01:10:28","260","260","373","264","260","420","22","1","0","1"
"2024/09/13","01:10:58","260","260","374","264","260","420","22","1","0","1"
"2024/09/13","01:11:28","260","260","373","264","260","420","22","1","0","1"
"2024/09/13","01:11:58","260","260","373","264","260","421","22","1","0","1"
"2024/09/13","01:12:28","260","260","373","264","260","421","22","1","0","1"
"2024/09/13","01:12:58","260","260","373","264","260","421","22","1","0","1"
"2024/09/13","01:13:28","260","260","373","264","260","422","22","1","0","1"
"2024/09/13","01:13:58","260","260","374","264","260","422","22","1","0","1"
"2024/09/13","01:14:28","260","260","374","264","260","422","22","1","0","1"
"2024/09/13","01:14:58","260","260","375","264","260","422","22","1","0","1"
"2024/09/13","01:15:28","260","260","376","264","260","422","22","1","0","1"
"2024/09/13","01:15:58","260","260","375","264","260","423","22","1","0","1"
"2024/09/13","01:16:28","260","260","375","264","260","424","22","1","0","1"
"2024/09/13","01:16:58","260","260","375","264","260","424","22","1","0","1"
"2024/09/13","01:17:28","260","260","375","264","260","424","22","1","0","1"
"2024/09/13","01:17:58","260","260","376","264","260","424","22","1","0","1"
"2024/09/13","01:18:28","260","260","376","264","260","425","22","1","0","1"
"2024/09/13","01:18:58","260","260","376","264","260","425","22","1","0","1"
"2024/09/13","01:19:28","260","260","377","264","260","425","22","1","0","1"
"2024/09/13","01:19:58","260","260","376","264","260","426","22","1","0","1"
"2024/09/13","01:20:28","260","260","376","264","260","426","22","1","0","1"
"2024/09/13","01:20:58","260","260","376","264","260","426","22","1","0","1"
"2024/09/13","01:21:28","260","260","376","264","260","427","22","1","0","1"
"2024/09/13","01:21:58","260","260","374","264","260","428","22","1","0","1"
"2024/09/13","01:22:28","260","260","373","264","260","428","22","1","0","1"
"2024/09/13","01:22:58","260","260","373","264","260","429","22","1","0","1"
"2024/09/13","01:23:28","260","260","372","264","260","430","22","1","0","1"
"2024/09/13","01:23:58","260","260","371","264","261","431","22","1","0","1"
"2024/09/13","01:24:28","260","260","372","264","261","431","22","1","0","1"
"2024/09/13","01:24:58","260","260","371","264","261","432","22","1","0","1"
"2024/09/13","01:25:28","260","260","371","264","261","432","22","1","0","1"
"2024/09/13","01:25:58","260","260","372","264","261","432","22","1","0","1"
"2024/09/13","01:26:28","260","260","372","264","261","432","22","1","0","1"
"2024/09/13","01:26:58","260","260","373","264","261","432","22","1","0","1"
"2024/09/13","01:27:28","260","260","374","264","261","432","22","1","0","1"
"2024/09/13","01:27:58","260","260","374","264","261","433","22","1","0","1"
"2024/09/13","01:28:28","260","260","373","264","261","433","22","1","0","1"
"2024/09/13","01:28:58","260","260","373","264","261","433","22","1","0","1"
"2024/09/13","01:29:28","260","260","374","264","261","433","22","1","0","1"
"2024/09/13","01:29:58","260","260","374","264","262","433","22","1","0","1"
"2024/09/13","01:30:28","260","260","374","264","262","433","22","1","0","1"
"2024/09/13","01:30:58","260","260","375","264","262","433","22","1","0","1"
"2024/09/13","01:31:28","260","260","374","264","262","434","22","1","0","1"
"2024/09/13","01:31:58","260","260","374","264","262","434","22","1","0","1"
"2024/09/13","01:32:28","260","260","376","264","262","434","22","1","0","1"
"2024/09/13","01:32:58","260","260","376","264","262","434","22","1","0","1"
"2024/09/13","01:33:28","260","260","374","264","262","435","22","1","0","1"
"2024/09/13","01:33:58","260","260","372","264","262","435","22","1","0","1"
"2024/09/13","01:34:28","260","260","372","264","262","435","22","1","0","1"
"2024/09/13","01:34:58","260","260","373","264","262","435","22","1","0","1"
"2024/09/13","01:35:28","260","260","373","264","262","435","22","1","0","1"
"2024/09/13","01:35:58","260","260","374","264","262","435","22","1","0","1"
"2024/09/13","01:36:28","260","260","373","264","262","435","22","1","0","1"
"2024/09/13","01:36:58","260","260","373","264","262","436","22","1","0","1"
"2024/09/13","01:37:28","260","260","373","264","262","436","22","1","0","1"
"2024/09/13","01:37:58","260","260","374","264","263","435","22","1","0","1"
"2024/09/13","01:38:28","260","260","375","264","262","435","22","1","0","1"
"2024/09/13","01:38:58","260","260","373","264","263","436","22","1","0","1"
"2024/09/13","01:39:28","260","260","373","264","263","436","22","1","0","1"
"2024/09/13","01:39:58","260","260","373","264","263","436","22","1","0","1"
"2024/09/13","01:40:28","260","260","373","264","263","436","22","1","0","1"
"2024/09/13","01:40:58","260","260","373","264","263","437","22","1","0","1"
"2024/09/13","01:41:28","260","260","375","264","263","437","22","1","0","1"
"2024/09/13","01:41:58","260","260","375","264","263","438","22","1","0","1"
"2024/09/13","01:42:28","260","260","373","264","263","439","22","1","0","1"
"2024/09/13","01:42:58","260","260","372","264","263","438","22","1","0","1"
"2024/09/13","01:43:28","260","260","373","264","263","438","22","1","0","1"
"2024/09/13","01:43:58","260","260","374","264","263","438","22","1","0","1"
"2024/09/13","01:44:28","260","260","374","264","263","438","22","1","0","1"
"2024/09/13","01:44:58","260","260","374","264","263","438","22","1","0","1"
"2024/09/13","01:45:28","260","260","375","264","264","438","22","1","0","1"
"2024/09/13","01:45:58","260","260","374","264","264","438","22","1","0","1"
"2024/09/13","01:46:28","260","260","374","264","264","438","22","1","0","1"
"2024/09/13","01:46:58","260","260","375","264","264","438","22","1","0","1"
"2024/09/13","01:47:28","260","260","374","264","264","438","22","1","0","1"
"2024/09/13","01:47:58","260","260","373","264","264","435","22","1","0","1"
"2024/09/13","01:48:28","260","260","373","264","264","432","22","1","0","1"
"2024/09/13","01:48:58","260","260","373","264","264","429","22","1","0","1"
"2024/09/13","01:49:28","260","260","374","264","264","427","22","1","0","1"
"2024/09/13","01:49:58","260","260","375","264","264","423","22","1","0","1"
"2024/09/13","01:50:28","260","260","376","264","264","419","22","1","0","1"
"2024/09/13","01:50:58","260","260","376","264","264","417","22","1","0","1"
"2024/09/13","01:51:28","260","260","376","264","264","414","22","1","0","1"
"2024/09/13","01:51:58","260","260","375","264","264","411","22","1","0","1"
"2024/09/13","01:52:28","260","260","376","264","264","409","22","1","0","1"
"2024/09/13","01:52:58","260","260","376","264","264","406","22","1","0","1"
"2024/09/13","01:53:28","260","260","375","264","264","404","22","1","0","1"
"2024/09/13","01:53:58","260","260","373","264","264","405","22","1","0","1"
"2024/09/13","01:54:28","260","260","372","264","264","406","22","1","0","1"
"2024/09/13","01:54:58","260","260","373","264","264","407","22","1","0","1"
"2024/09/13","01:55:28","260","260","374","264","264","407","22","1","0","1"
"2024/09/13","01:55:58","260","260","373","264","264","408","22","1","0","1"
"2024/09/13","01:56:28","260","260","372","264","264","409","22","1","0","1"
"2024/09/13","01:56:58","260","260","371","264","264","411","22","1","0","1"
"2024/09/13","01:57:28","260","260","370","264","264","412","22","1","0","1"
"2024/09/13","01:57:58","260","260","369","264","264","414","22","1","0","1"
"2024/09/13","01:58:28","260","260","371","264","264","415","22","1","0","1"
"2024/09/13","01:58:58","260","260","372","264","264","417","22","1","0","1"
"2024/09/13","01:59:28","260","260","374","264","264","418","22","1","0","1"
"2024/09/13","01:59:58","260","260","375","264","264","419","22","1","0","1"
"2024/09/13","02:00:28","260","260","376","264","264","420","22","1","0","1"
"2024/09/13","02:00:58","260","260","375","264","263","422","22","1","0","1"
"2024/09/13","02:01:28","260","260","374","264","263","423","22","1","0","1"
"2024/09/13","02:01:58","260","260","375","264","263","423","22","1","0","1"
"2024/09/13","02:02:28","260","260","375","264","263","424","22","1","0","1"
"2024/09/13","02:02:58","260","260","376","264","263","424","22","1","0","1"
"2024/09/13","02:03:28","260","260","374","264","263","425","22","1","0","1"
"2024/09/13","02:03:58","260","260","374","264","263","426","22","1","0","1"
"2024/09/13","02:04:28","260","260","374","264","263","427","22","1","0","1"
"2024/09/13","02:04:58","260","260","375","264","263","428","22","1","0","1"
"2024/09/13","02:05:28","260","260","375","264","263","429","22","1","0","1"
"2024/09/13","02:05:58","260","260","374","264","263","430","22","1","0","1"
"2024/09/13","02:06:28","260","260","374","264","263","430","22","1","0","1"
"2024/09/13","02:06:58","260","260","374","264","263","430","22","1","0","1"
"2024/09/13","02:07:28","260","260","372","264","263","431","22","1","0","1"
"2024/09/13","02:07:58","260","260","372","264","263","431","22","1","0","1"
"2024/09/13","02:08:28","260","260","373","264","263","431","22","1","0","1"
"2024/09/13","02:08:58","260","260","374","264","263","431","22","1","0","1"
"2024/09/13","02:09:28","260","260","375","264","263","431","22","1","0","1"
"2024/09/13","02:09:58","260","260","376","264","263","431","22","1","0","1"
"2024/09/13","02:10:28","260","260","378","264","263","432","22","1","0","1"
"2024/09/13","02:10:58","260","260","377","264","263","433","22","1","0","1"
"2024/09/13","02:11:28","260","260","378","264","263","434","22","1","0","1"
"2024/09/13","02:11:58","260","260","379","264","263","434","22","1","0","1"
"2024/09/13","02:12:28","260","260","378","264","263","435","22","1","0","1"
"2024/09/13","02:12:58","260","260","377","264","263","435","22","1","0","1"
"2024/09/13","02:13:28","260","260","376","264","263","436","22","1","0","1"
"2024/09/13","02:13:58","260","260","375","264","263","435","22","1","0","1"
"2024/09/13","02:14:28","260","260","374","264","263","436","22","1","0","1"
"2024/09/13","02:14:58","260","260","373","264","263","436","22","1","0","1"
"2024/09/13","02:15:28","260","260","373","264","263","436","22","1","0","1"
"2024/09/13","02:15:58","260","260","374","264","263","436","22","1","0","1"
"2024/09/13","02:16:28","260","260","374","264","263","436","22","1","0","1"
"2024/09/13","02:16:58","260","260","375","264","263","437","22","1","0","1"
"2024/09/13","02:17:28","260","260","374","264","263","438","22","1","0","1"
"2024/09/13","02:17:58","260","260","374","264","263","438","22","1","0","1"
"2024/09/13","02:18:28","260","260","374","264","263","438","22","1","0","1"
"2024/09/13","02:18:58","260","260","373","264","263","438","22","1","0","1"
"2024/09/13","02:19:28","260","260","373","264","263","438","22","1","0","1"
"2024/09/13","02:19:58","260","260","374","264","264","438","22","1","0","1"
"2024/09/13","02:20:28","260","260","374","264","264","438","22","1","0","1"
"2024/09/13","02:20:58","260","260","374","264","264","438","22","1","0","1"
"2024/09/13","02:21:28","260","260","373","264","264","438","22","1","0","1"
"2024/09/13","02:21:58","260","260","373","264","264","439","22","1","0","1"
"2024/09/13","02:22:28","260","260","373","264","264","439","22","1","0","1"
"2024/09/13","02:22:58","260","260","373","264","264","439","22","1","0","1"
"2024/09/13","02:23:28","260","260","373","264","264","439","23","1","0","1"
"2024/09/13","02:23:58","260","260","373","260","264","440","23","1","0","1"
"2024/09/13","02:24:28","260","260","375","260","264","434","24","1","0","0"
"2024/09/13","02:24:58","260","260","376","260","264","424","24","1","0","0"
"2024/09/13","02:25:28","260","260","376","260","264","416","24","1","0","0"
"2024/09/13","02:25:58","260","260","377","260","264","409","24","1","0","0"
"2024/09/13","02:26:28","260","260","378","260","264","403","24","1","0","0"
"2024/09/13","02:26:58","260","260","377","260","264","397","24","1","0","0"
"2024/09/13","02:27:28","260","260","376","260","264","392","24","1","0","0"
"2024/09/13","02:27:58","260","260","376","260","264","386","24","1","0","0"
"2024/09/13","02:28:28","260","260","377","260","264","382","24","1","0","0"
"2024/09/13","02:28:58","260","260","376","260","264","377","24","1","0","0"
"2024/09/13","02:29:28","260","260","376","260","264","373","24","1","0","0"
"2024/09/13","02:29:58","260","260","374","260","264","369","24","1","0","0"
"2024/09/13","02:30:28","260","260","374","260","264","365","24","1","0","0"
"2024/09/13","02:30:58","260","260","375","260","264","361","24","1","0","0"
"2024/09/13","02:31:28","260","260","375","260","263","358","24","1","0","0"
"2024/09/13","02:31:58","260","260","376","260","263","355","24","1","0","0"
"2024/09/13","02:32:28","260","260","375","260","263","351","24","1","0","0"
"2024/09/13","02:32:58","260","260","374","260","263","348","24","1","0","0"
"2024/09/13","02:33:28","260","260","374","260","263","345","24","1","0","0"
"2024/09/13","02:33:58","260","260","375","260","262","342","24","1","0","0"
"2024/09/13","02:34:28","260","260","375","260","262","340","24","1","0","0"
"2024/09/13","02:34:58","260","260","374","260","262","337","24","1","0","0"
"2024/09/13","02:35:28","260","260","374","260","261","335","24","1","0","0"
"2024/09/13","02:35:58","258","260","374","260","261","338","24","1","0","0"
"2024/09/13","02:36:28","258","260","373","260","261","345","24","1","1","1"
"2024/09/13","02:36:58","258","260","370","260","260","351","24","1","1","1"
"2024/09/13","02:37:28","258","260","366","260","260","357","21","1","1","1"
"2024/09/13","02:37:58","258","260","362","260","260","361","21","1","1","1"
"2024/09/13","02:38:28","258","260","359","260","259","365","21","1","1","1"
"2024/09/13","02:38:58","258","260","356","260","259","368","21","1","1","1"
"2024/09/13","02:39:28","258","260","352","260","259","371","21","1","1","1"
"2024/09/13","02:39:58","258","260","350","260","258","375","21","1","1","1"
"2024/09/13","02:40:28","258","260","347","260","258","378","21","1","1","1"
"2024/09/13","02:40:58","258","260","344","260","258","381","21","1","1","1"
"2024/09/13","02:41:28","258","259","342","260","257","384","21","1","1","1"
"2024/09/13","02:41:58","258","259","340","260","257","386","21","1","1","1"
"2024/09/13","02:42:28","258","259","338","260","257","388","21","1","1","1"
"2024/09/13","02:42:58","258","259","338","260","257","389","21","1","1","0"
"2024/09/13","02:43:28","257","259","340","260","256","391","21","1","1","0"
"2024/09/13","02:43:58","258","258","338","260","256","393","21","1","1","0"
"2024/09/13","02:44:28","258","258","337","260","256","395","21","1","1","0"
"2024/09/13","02:44:58","258","258","340","260","256","396","21","1","1","0"
"2024/09/13","02:45:28","258","258","343","260","256","396","21","1","1","0"
"2024/09/13","02:45:58","258","258","346","260","255","397","21","1","1","0"
"2024/09/13","02:46:28","258","257","350","260","255","398","21","1","1","0"
"2024/09/13","02:46:58","258","257","353","260","255","399","21","1","1","0"
"2024/09/13","02:47:28","258","257","356","260","255","400","21","1","1","0"
"2024/09/13","02:47:58","258","257","358","260","255","401","21","1","1","0"
"2024/09/13","02:48:28","258","257","362","260","255","402","21","1","1","0"
"2024/09/13","02:48:58","258","257","364","260","255","404","21","1","1","0"
"2024/09/13","02:49:28","258","256","367","260","255","405","21","1","1","0"
"2024/09/13","02:49:58","258","256","369","260","255","405","21","1","1","0"
"2024/09/13","02:50:28","258","256","372","260","254","406","21","1","1","0"
"2024/09/13","02:50:58","258","256","374","260","254","406","21","1","1","0"
"2024/09/13","02:51:28","258","256","376","260","254","407","21","1","1","0"
"2024/09/13","02:51:58","258","256","377","260","254","407","21","1","1","0"
"2024/09/13","02:52:28","258","256","379","260","254","408","21","1","1","0"
"2024/09/13","02:52:58","258","256","380","260","254","408","22","1","1","0"
"2024/09/13","02:53:28","258","256","382","260","254","409","22","1","1","0"
"2024/09/13","02:53:58","258","256","383","260","254","409","22","1","1","0"
"2024/09/13","02:54:28","258","256","385","260","254","409","22","1","1","0"
"2024/09/13","02:54:58","258","256","386","260","254","410","22","1","1","0"
"2024/09/13","02:55:28","258","256","387","260","254","411","22","1","1","0"
"2024/09/13","02:55:58","258","256","388","260","254","411","22","1","1","0"
"2024/09/13","02:56:28","258","256","389","260","254","412","22","1","1","0"
"2024/09/13","02:56:58","258","256","390","260","255","412","22","1","1","0"
"2024/09/13","02:57:28","258","256","391","260","255","413","22","1","1","0"
"2024/09/13","02:57:58","258","256","392","260","255","414","22","1","1","0"
"2024/09/13","02:58:28","258","256","393","260","255","414","22","1","1","0"
"2024/09/13","02:58:58","258","257","394","260","255","415","21","1","1","1"
"2024/09/13","02:59:28","258","257","395","260","255","415","21","1","1","1"
"2024/09/13","02:59:58","258","257","396","260","255","415","21","1","1","1"
"2024/09/13","03:00:28","258","257","397","260","255","416","21","1","1","1"
"2024/09/13","03:00:58","258","257","398","260","255","416","21","1","1","1"
"2024/09/13","03:01:28","258","257","398","260","255","417","21","1","1","1"
"2024/09/13","03:01:58","258","258","396","260","255","418","21","1","1","1"
"2024/09/13","03:02:28","258","258","393","260","255","419","21","1","1","1"
"2024/09/13","03:02:58","258","258","391","260","255","420","21","1","1","1"
"2024/09/13","03:03:28","258","258","387","260","256","421","21","1","1","1"
"2024/09/13","03:03:58","258","258","382","260","256","422","21","1","1","1"
"2024/09/13","03:04:28","258","258","378","260","256","423","21","1","1","1"
"2024/09/13","03:04:58","258","258","375","260","256","424","21","1","1","1"
"2024/09/13","03:05:28","258","258","371","260","256","425","21","1","1","1"
"2024/09/13","03:05:58","258","258","368","260","256","426","21","1","1","1"
"2024/09/13","03:06:28","258","258","365","260","256","426","21","1","1","1"
"2024/09/13","03:06:58","258","258","362","260","256","427","21","1","1","1"
"2024/09/13","03:07:28","258","258","359","260","256","428","21","1","1","1"
"2024/09/13","03:07:58","258","259","358","260","256","428","21","1","1","1"
"2024/09/13","03:08:28","258","259","357","260","256","429","21","1","1","1"
"2024/09/13","03:08:58","258","258","357","260","256","430","21","1","1","1"
"2024/09/13","03:09:28","258","258","357","260","256","430","21","1","1","1"
"2024/09/13","03:09:58","258","259","357","260","257","431","21","1","1","1"
"2024/09/13","03:10:28","258","258","358","260","257","431","21","1","1","1"
"2024/09/13","03:10:58","258","258","360","260","257","432","21","1","1","1"
"2024/09/13","03:11:28","258","258","362","260","257","432","21","1","1","1"
"2024/09/13","03:11:58","258","258","364","260","257","432","21","1","1","1"
"2024/09/13","03:12:28","258","258","365","260","257","432","21","1","1","1"
"2024/09/13","03:12:58","258","258","366","260","257","432","21","1","1","1"
"2024/09/13","03:13:28","258","258","367","260","258","432","21","1","1","1"
"2024/09/13","03:13:58","258","258","369","260","258","432","21","1","1","1"
"2024/09/13","03:14:28","258","258","370","260","258","433","21","1","1","1"
"2024/09/13","03:14:58","258","258","371","260","258","432","21","1","1","1"
"2024/09/13","03:15:28","258","258","371","260","258","433","21","1","1","1"
"2024/09/13","03:15:58","258","258","372","260","258","433","21","1","1","1"
"2024/09/13","03:16:28","258","258","373","260","258","433","21","1","1","1"
"2024/09/13","03:16:58","258","258","373","260","258","434","21","1","1","1"
"2024/09/13","03:17:28","258","258","373","260","259","434","21","1","1","1"
"2024/09/13","03:17:58","258","258","373","260","259","435","21","1","1","1"
"2024/09/13","03:18:28","258","258","373","260","259","435","21","1","1","1"
