"Date","Time","SP Coccion Z1","Temp Coccion Z1","Temp Combustion Z1","SP Coccion Z2","Temp Coccion Z2","Temp Combustion Z2","Tiempo Coccion [centesimas de seg]","Quemador 1","Quemador 2","Quemador 3"
"2024/10/08","00:18:06","260","261","377","266","253","418","2200","1","1","1"
"2024/10/08","00:18:36","260","261","379","266","253","418","2200","1","1","1"
"2024/10/08","00:19:06","260","261","382","266","253","418","2200","1","1","1"
"2024/10/08","00:19:36","258","261","384","266","253","418","2200","0","1","0"
"2024/10/08","00:20:06","258","260","386","266","253","419","2200","0","1","0"
"2024/10/08","00:20:36","258","260","384","266","253","420","2200","0","1","0"
"2024/10/08","00:21:06","258","260","380","266","253","420","2200","0","1","0"
"2024/10/08","00:21:36","258","260","376","266","253","421","2200","0","1","0"
"2024/10/08","00:22:06","258","260","373","266","253","422","2200","0","1","0"
"2024/10/08","00:22:36","258","260","369","266","253","422","2200","0","1","0"
"2024/10/08","00:23:06","258","260","366","266","253","423","2200","0","1","0"
"2024/10/08","00:23:36","258","260","362","266","253","423","2200","0","1","0"
"2024/10/08","00:24:06","258","260","360","266","253","424","2200","0","1","0"
"2024/10/08","00:24:36","258","260","357","266","253","424","2200","0","1","0"
"2024/10/08","00:25:06","258","260","354","266","253","425","2200","0","1","0"
"2024/10/08","00:25:36","258","260","352","266","253","426","2200","0","1","0"
"2024/10/08","00:26:06","258","260","350","266","253","426","2200","0","1","0"
"2024/10/08","00:26:36","258","259","351","266","253","426","2200","0","1","0"
"2024/10/08","00:27:06","258","259","354","266","253","426","2200","0","1","0"
"2024/10/08","00:27:36","258","259","357","266","253","426","2200","0","1","0"
"2024/10/08","00:28:06","258","259","360","266","253","425","2200","0","1","0"
"2024/10/08","00:28:36","258","259","363","266","253","425","2200","0","1","0"
"2024/10/08","00:29:06","258","259","366","266","253","425","2200","0","1","0"
"2024/10/08","00:29:36","258","259","370","266","253","424","2200","0","1","0"
"2024/10/08","00:30:06","258","259","372","266","253","424","2200","0","1","0"
"2024/10/08","00:30:36","256","258","375","258","253","424","2100","0","1","0"
"2024/10/08","00:31:06","256","258","375","258","253","424","2100","0","1","0"
"2024/10/08","00:31:36","256","258","373","258","253","425","2100","0","1","0"
"2024/10/08","00:32:06","256","258","370","258","254","426","2100","0","1","0"
"2024/10/08","00:32:36","256","258","367","258","253","426","2100","0","1","0"
"2024/10/08","00:33:06","256","258","364","258","253","427","2100","0","1","0"
"2024/10/08","00:33:36","256","259","362","258","253","427","2100","0","1","0"
"2024/10/08","00:34:06","256","259","360","258","253","427","2100","0","1","0"
"2024/10/08","00:34:36","256","259","357","258","253","428","2100","0","1","0"
"2024/10/08","00:35:06","256","259","355","258","254","428","2100","0","1","0"
"2024/10/08","00:35:36","256","259","353","258","254","428","2100","0","1","0"
"2024/10/08","00:36:06","256","259","351","258","254","429","2100","0","1","0"
"2024/10/08","00:36:36","256","259","350","258","254","429","2100","0","1","0"
"2024/10/08","00:37:06","256","259","348","258","254","430","2100","0","1","0"
"2024/10/08","00:37:36","256","259","346","258","254","431","2100","0","1","0"
"2024/10/08","00:38:06","256","259","345","258","254","432","2100","0","1","0"
"2024/10/08","00:38:36","256","259","344","258","254","432","2100","0","1","0"
"2024/10/08","00:39:06","256","260","342","258","254","433","2100","0","1","0"
"2024/10/08","00:39:36","256","259","341","258","254","434","2100","0","1","0"
"2024/10/08","00:40:06","256","259","340","258","254","435","2100","0","1","0"
"2024/10/08","00:40:36","256","260","339","258","255","433","2100","0","1","0"
"2024/10/08","00:41:06","256","260","338","258","254","428","2100","0","1","0"
"2024/10/08","00:41:36","256","260","337","258","255","424","2100","0","1","0"
"2024/10/08","00:42:06","256","260","336","258","255","421","2100","0","1","0"
"2024/10/08","00:42:36","258","259","334","258","255","418","2100","0","1","0"
"2024/10/08","00:43:06","258","259","333","255","255","416","2100","0","1","1"
"2024/10/08","00:43:36","258","259","332","255","255","415","2100","0","1","1"
"2024/10/08","00:44:06","258","259","332","255","256","413","2100","0","1","1"
"2024/10/08","00:44:36","258","259","333","255","256","412","2100","0","1","1"
"2024/10/08","00:45:06","258","259","336","255","256","411","2100","0","1","1"
"2024/10/08","00:45:36","258","259","340","255","256","410","2100","0","1","1"
"2024/10/08","00:46:06","258","259","344","255","256","408","2100","0","1","1"
"2024/10/08","00:46:36","258","258","347","255","257","407","2100","0","1","1"
"2024/10/08","00:47:06","258","258","351","255","257","406","2100","0","1","1"
"2024/10/08","00:47:36","258","258","354","255","257","406","2100","0","1","1"
"2024/10/08","00:48:06","258","258","358","255","258","399","2100","0","1","1"
"2024/10/08","00:48:36","258","258","362","255","258","391","2100","0","1","1"
"2024/10/08","00:49:06","258","258","366","255","258","384","2100","0","1","1"
"2024/10/08","00:49:36","258","258","369","255","258","378","2100","0","1","1"
"2024/10/08","00:50:06","258","258","373","255","259","374","2000","0","1","1"
"2024/10/08","00:50:36","258","257","376","262","259","370","2000","0","1","1"
"2024/10/08","00:51:06","258","257","378","262","259","372","2000","0","1","1"
"2024/10/08","00:51:36","258","257","381","263","259","376","2000","0","1","1"
"2024/10/08","00:52:06","258","257","383","265","260","379","2000","0","1","1"
"2024/10/08","00:52:36","258","257","384","265","260","385","2000","0","1","1"
"2024/10/08","00:53:06","258","257","386","262","260","391","2000","0","1","1"
"2024/10/08","00:53:36","258","257","387","262","260","396","2000","0","1","1"
"2024/10/08","00:54:06","258","257","388","262","261","400","2030","0","1","1"
"2024/10/08","00:54:36","258","256","389","262","261","403","1901","0","1","1"
"2024/10/08","00:55:06","258","256","390","261","261","406","1901","0","1","1"
"2024/10/08","00:55:36","258","256","391","261","262","408","2100","0","1","1"
"2024/10/08","00:56:06","258","256","392","261","262","411","2100","0","1","1"
"2024/10/08","00:56:36","258","256","393","261","262","412","2100","0","1","1"
"2024/10/08","00:57:06","258","256","394","261","262","414","2100","0","1","1"
"2024/10/08","00:57:36","258","256","395","261","262","415","2100","0","1","1"
"2024/10/08","00:58:06","258","256","395","261","262","417","2100","0","1","1"
"2024/10/08","00:58:36","258","256","396","261","262","418","2100","0","1","1"
"2024/10/08","00:59:06","258","256","397","261","262","417","2100","0","1","1"
"2024/10/08","00:59:36","258","256","398","261","263","413","2100","0","1","1"
"2024/10/08","01:00:06","258","256","399","261","263","409","2100","0","1","1"
"2024/10/08","01:00:36","260","257","400","270","263","406","2100","0","1","1"
"2024/10/08","01:01:06","260","257","401","270","263","405","2100","0","1","1"
"2024/10/08","01:01:36","260","257","402","270","263","408","2100","0","1","1"
"2024/10/08","01:02:06","260","257","403","270","263","410","2100","0","1","1"
"2024/10/08","01:02:36","260","257","404","270","263","412","2100","0","1","1"
"2024/10/08","01:03:06","260","257","404","270","263","413","2100","0","1","1"
"2024/10/08","01:03:36","260","257","405","270","263","414","2100","0","1","1"
"2024/10/08","01:04:06","260","257","406","270","262","415","2100","0","1","1"
"2024/10/08","01:04:36","260","257","406","270","263","416","2100","0","1","1"
"2024/10/08","01:05:06","260","257","407","270","262","417","2100","0","1","1"
"2024/10/08","01:05:36","260","258","407","270","262","417","2100","0","1","1"
"2024/10/08","01:06:06","260","258","408","270","262","418","2100","0","1","1"
"2024/10/08","01:06:36","260","258","408","270","262","418","2100","0","1","1"
"2024/10/08","01:07:06","260","258","408","270","262","419","2100","0","1","1"
"2024/10/08","01:07:36","260","258","409","270","262","419","2100","0","1","1"
"2024/10/08","01:08:06","260","258","409","270","262","419","2100","0","1","1"
"2024/10/08","01:08:36","260","259","410","270","262","419","2100","0","1","1"
"2024/10/08","01:09:06","260","259","410","270","261","419","2100","0","1","1"
"2024/10/08","01:09:36","260","259","410","270","261","420","2100","0","1","1"
"2024/10/08","01:10:06","260","259","410","270","261","420","2100","0","1","1"
"2024/10/08","01:10:36","260","259","408","270","261","421","2100","0","1","1"
"2024/10/08","01:11:06","260","259","404","270","261","422","2100","0","1","1"
"2024/10/08","01:11:36","259","259","399","270","261","423","2100","0","1","1"
"2024/10/08","01:12:06","259","260","394","270","260","423","2100","0","1","1"
"2024/10/08","01:12:36","260","260","390","270","260","424","2100","0","1","1"
"2024/10/08","01:13:06","260","260","385","270","260","425","2100","0","1","1"
"2024/10/08","01:13:36","260","260","380","270","260","426","2100","0","1","1"
"2024/10/08","01:14:06","260","260","377","270","260","426","2100","0","1","1"
"2024/10/08","01:14:36","260","260","374","270","260","426","2100","0","1","1"
"2024/10/08","01:15:06","260","260","372","270","260","427","2100","0","1","1"
"2024/10/08","01:15:36","260","260","370","270","260","427","2100","0","1","1"
"2024/10/08","01:16:06","260","260","367","270","260","427","2100","0","1","1"
"2024/10/08","01:16:36","260","260","366","270","260","428","2100","0","1","1"
"2024/10/08","01:17:06","260","260","365","270","259","428","2100","0","1","1"
"2024/10/08","01:17:36","260","260","366","270","259","427","2100","0","1","1"
"2024/10/08","01:18:06","260","260","368","270","259","427","2100","0","1","1"
"2024/10/08","01:18:36","260","260","368","270","259","427","2100","0","1","1"
"2024/10/08","01:19:06","260","260","370","270","259","427","2100","0","1","1"
"2024/10/08","01:19:36","260","260","372","270","259","427","2100","0","1","1"
"2024/10/08","01:20:06","260","260","374","270","259","426","2100","0","1","1"
"2024/10/08","01:20:36","260","260","376","270","259","426","2100","0","1","1"
"2024/10/08","01:21:06","260","260","379","270","259","426","2100","0","1","1"
"2024/10/08","01:21:36","260","260","381","270","259","426","2100","0","1","1"
"2024/10/08","01:22:06","260","260","383","270","259","427","2100","0","1","1"
"2024/10/08","01:22:36","260","260","386","265","259","427","2100","0","1","1"
"2024/10/08","01:23:06","260","260","388","265","259","427","2100","0","1","1"
"2024/10/08","01:23:36","260","260","389","265","259","427","2100","0","1","1"
"2024/10/08","01:24:06","260","260","390","265","259","427","2100","0","1","1"
"2024/10/08","01:24:36","260","260","392","265","259","427","2100","0","1","1"
"2024/10/08","01:25:06","260","260","393","265","258","426","2100","0","1","1"
"2024/10/08","01:25:36","260","260","394","265","259","426","2100","0","1","1"
"2024/10/08","01:26:06","260","260","394","265","259","427","2100","0","1","1"
"2024/10/08","01:26:36","260","260","394","265","258","427","2100","0","1","1"
"2024/10/08","01:27:06","260","260","393","265","258","427","2100","0","1","1"
"2024/10/08","01:27:36","260","260","392","265","258","427","2100","0","1","1"
"2024/10/08","01:28:06","260","260","390","265","258","428","2100","0","1","1"
"2024/10/08","01:28:36","260","260","387","265","258","429","2100","0","1","1"
"2024/10/08","01:29:06","260","260","385","265","258","429","2100","0","1","1"
"2024/10/08","01:29:36","260","260","383","265","258","430","2100","0","1","1"
"2024/10/08","01:30:06","260","260","380","265","258","430","2100","0","1","1"
"2024/10/08","01:30:36","260","260","379","265","258","430","2100","0","1","1"
"2024/10/08","01:31:06","260","260","378","265","258","430","2100","0","1","1"
"2024/10/08","01:31:36","260","260","375","265","258","431","2100","0","1","1"
"2024/10/08","01:32:06","260","260","373","265","258","431","2100","0","1","1"
"2024/10/08","01:32:36","260","260","372","265","258","432","2100","0","1","1"
"2024/10/08","01:33:06","260","260","372","265","258","432","2100","0","1","1"
"2024/10/08","01:33:36","260","260","372","265","258","432","2100","0","1","1"
"2024/10/08","01:34:06","260","261","373","265","258","432","2100","0","1","1"
"2024/10/08","01:34:36","260","260","372","265","258","432","2100","0","1","1"
"2024/10/08","01:35:06","260","260","372","265","258","432","2100","0","1","1"
"2024/10/08","01:35:36","260","260","371","265","258","432","2100","0","1","1"
"2024/10/08","01:36:06","260","260","371","265","258","432","2100","0","1","1"
"2024/10/08","01:36:36","260","260","372","265","258","432","2100","0","1","1"
"2024/10/08","01:37:06","258","260","373","265","258","432","2100","0","1","1"
"2024/10/08","01:37:36","258","260","373","265","258","432","2100","0","1","1"
"2024/10/08","01:38:06","258","260","370","265","258","432","2100","0","1","1"
"2024/10/08","01:38:36","258","260","366","265","258","433","2100","0","1","1"
"2024/10/08","01:39:06","258","260","363","265","258","433","2100","0","1","1"
"2024/10/08","01:39:36","258","260","360","265","258","434","2100","0","1","1"
"2024/10/08","01:40:06","258","260","357","265","258","434","2100","0","1","1"
"2024/10/08","01:40:36","258","260","354","265","258","435","2100","0","1","1"
"2024/10/08","01:41:06","258","260","351","265","258","435","2100","0","1","1"
"2024/10/08","01:41:36","258","260","349","265","258","435","2100","0","1","1"
"2024/10/08","01:42:06","258","260","346","262","258","436","2100","0","1","1"
"2024/10/08","01:42:36","258","260","344","262","258","436","2100","0","1","1"
"2024/10/08","01:43:06","258","259","342","262","258","436","2100","0","1","1"
"2024/10/08","01:43:36","258","259","341","262","258","437","2100","0","1","1"
"2024/10/08","01:44:06","258","259","340","262","258","436","2100","0","1","1"
"2024/10/08","01:44:36","258","259","342","262","258","436","2100","0","1","1"
"2024/10/08","01:45:06","258","259","346","262","258","436","2100","0","1","1"
"2024/10/08","01:45:36","258","258","349","262","258","436","2100","0","1","1"
"2024/10/08","01:46:06","258","258","353","262","258","436","2100","0","1","1"
"2024/10/08","01:46:36","258","258","356","262","258","435","2100","0","1","1"
"2024/10/08","01:47:06","258","258","359","262","258","434","2100","0","1","1"
"2024/10/08","01:47:36","258","258","362","262","258","433","2100","0","1","1"
"2024/10/08","01:48:06","258","257","364","262","258","433","2100","0","1","1"
"2024/10/08","01:48:36","258","257","367","262","258","432","2100","0","1","1"
"2024/10/08","01:49:06","258","257","369","262","258","432","2100","0","1","1"
"2024/10/08","01:49:36","258","257","372","262","258","432","2100","0","1","1"
"2024/10/08","01:50:06","258","257","374","262","258","432","2100","0","1","1"
"2024/10/08","01:50:36","258","257","376","262","258","432","2100","0","1","1"
"2024/10/08","01:51:06","258","257","378","262","258","432","2100","0","1","1"
"2024/10/08","01:51:36","258","257","380","262","258","431","2100","0","1","1"
"2024/10/08","01:52:06","258","257","382","262","258","431","2100","0","1","1"
"2024/10/08","01:52:36","258","257","383","262","258","430","2100","0","1","1"
"2024/10/08","01:53:06","258","257","385","262","258","430","2100","0","1","1"
"2024/10/08","01:53:36","258","257","386","262","258","430","2100","0","1","1"
"2024/10/08","01:54:06","258","256","388","262","258","430","2100","0","1","1"
"2024/10/08","01:54:36","258","257","390","262","258","430","2100","0","1","1"
"2024/10/08","01:55:06","258","256","391","262","258","429","2100","0","1","1"
"2024/10/08","01:55:36","258","256","392","262","258","429","2100","0","1","1"
"2024/10/08","01:56:06","258","257","393","262","258","429","2100","0","1","1"
"2024/10/08","01:56:36","258","257","394","262","258","428","2100","0","1","1"
"2024/10/08","01:57:06","258","257","395","262","258","428","2100","0","1","1"
"2024/10/08","01:57:36","258","257","396","262","258","428","2100","0","1","1"
"2024/10/08","01:58:06","258","257","398","262","258","429","2100","0","1","1"
"2024/10/08","01:58:36","258","257","399","262","258","429","2100","0","1","1"
"2024/10/08","01:59:06","258","257","400","262","258","429","2100","0","1","1"
"2024/10/08","01:59:36","258","257","400","262","258","429","2100","0","1","1"
"2024/10/08","02:00:06","258","258","401","262","258","428","2100","0","1","1"
"2024/10/08","02:00:36","258","258","400","262","258","428","2100","0","1","1"
"2024/10/08","02:01:06","258","258","397","262","258","429","2100","0","1","1"
"2024/10/08","02:01:36","258","258","393","262","258","429","2100","0","1","1"
"2024/10/08","02:02:06","258","258","389","262","258","430","2100","0","1","1"
"2024/10/08","02:02:36","258","258","384","262","258","430","2100","0","1","1"
"2024/10/08","02:03:06","258","258","380","262","258","431","2100","0","1","1"
"2024/10/08","02:03:36","258","258","377","262","258","431","2100","0","1","1"
"2024/10/08","02:04:06","258","258","373","262","258","431","2100","0","1","1"
"2024/10/08","02:04:36","258","258","369","262","258","432","2100","0","1","1"
"2024/10/08","02:05:06","258","258","365","262","258","433","2100","0","1","1"
"2024/10/08","02:05:36","258","259","362","262","258","433","2100","0","1","1"
"2024/10/08","02:06:06","258","258","359","260","258","434","2100","0","1","1"
"2024/10/08","02:06:36","258","259","357","260","258","435","2100","0","1","1"
"2024/10/08","02:07:06","258","259","357","260","258","435","2200","0","1","1"
"2024/10/08","02:07:36","258","259","357","260","258","434","2200","0","1","1"
"2024/10/08","02:08:06","258","259","357","260","258","429","2200","0","1","1"
"2024/10/08","02:08:36","258","258","358","260","258","424","2200","0","1","1"
"2024/10/08","02:09:06","258","259","361","260","258","419","2200","0","1","1"
"2024/10/08","02:09:36","258","258","363","260","258","416","2200","0","1","1"
"2024/10/08","02:10:06","258","258","365","260","258","412","2200","0","1","1"
"2024/10/08","02:10:36","258","258","368","260","258","410","2200","0","1","1"
"2024/10/08","02:11:06","258","258","371","260","258","411","2200","0","1","1"
"2024/10/08","02:11:36","258","258","374","260","258","414","2200","0","1","1"
"2024/10/08","02:12:06","258","258","376","260","258","416","2200","0","1","1"
"2024/10/08","02:12:36","258","258","379","260","258","417","2200","0","1","1"
"2024/10/08","02:13:06","258","258","381","260","258","418","2200","0","1","1"
"2024/10/08","02:13:36","258","258","383","260","258","418","2200","0","1","1"
"2024/10/08","02:14:06","258","258","385","260","258","419","2200","0","1","1"
"2024/10/08","02:14:36","258","258","386","260","258","420","2200","0","1","1"
"2024/10/08","02:15:06","258","258","387","260","258","420","2200","0","1","1"
"2024/10/08","02:15:36","258","258","388","260","258","421","2100","0","1","1"
"2024/10/08","02:16:06","258","258","387","260","258","421","2100","0","1","1"
"2024/10/08","02:16:36","258","258","387","260","258","421","2100","0","1","1"
"2024/10/08","02:17:06","258","258","386","260","258","421","2100","0","1","1"
"2024/10/08","02:17:36","258","258","384","260","258","421","2100","0","1","1"
"2024/10/08","02:18:06","258","258","382","260","258","421","2100","0","1","1"
"2024/10/08","02:18:36","258","258","380","260","258","420","2100","0","1","1"
"2024/10/08","02:19:06","258","258","378","260","258","419","2100","0","1","1"
"2024/10/08","02:19:36","258","258","376","260","258","419","2100","0","1","1"
"2024/10/08","02:20:06","258","258","374","260","258","420","2100","0","1","1"
"2024/10/08","02:20:36","258","258","371","260","258","420","2100","0","1","1"
"2024/10/08","02:21:06","258","258","369","260","258","419","2100","0","1","1"
"2024/10/08","02:21:36","258","258","367","260","258","419","2100","0","1","1"
"2024/10/08","02:22:06","258","258","366","260","258","419","2100","0","1","1"
"2024/10/08","02:22:36","258","258","365","260","258","419","2100","0","1","1"
"2024/10/08","02:23:06","258","258","363","260","258","419","2100","0","1","1"
"2024/10/08","02:23:36","258","258","364","260","258","419","2100","0","1","1"
"2024/10/08","02:24:06","258","258","364","260","258","419","2100","0","1","1"
"2024/10/08","02:24:36","258","258","365","260","258","419","2100","0","1","1"
"2024/10/08","02:25:06","258","258","365","260","258","419","2100","0","1","1"
"2024/10/08","02:25:36","258","258","366","260","258","419","2100","0","1","1"
"2024/10/08","02:26:06","258","258","368","260","258","420","2100","0","1","1"
"2024/10/08","02:26:36","258","258","368","260","258","420","2100","0","1","1"
"2024/10/08","02:27:06","258","258","369","260","258","419","2100","0","1","1"
"2024/10/08","02:27:36","258","258","370","260","258","419","2100","0","1","1"
"2024/10/08","02:28:06","258","258","370","260","258","418","2100","0","1","1"
"2024/10/08","02:28:36","258","258","371","260","258","418","2100","0","1","1"
"2024/10/08","02:29:06","258","258","372","260","258","418","2100","0","1","1"
"2024/10/08","02:29:36","258","258","374","260","258","418","2100","0","1","1"
"2024/10/08","02:30:06","258","258","374","260","258","419","2100","0","1","1"
"2024/10/08","02:30:36","258","258","373","260","258","419","2100","0","1","1"
"2024/10/08","02:31:06","258","258","374","260","258","419","2200","0","1","1"
"2024/10/08","02:31:36","258","258","374","260","258","418","2200","0","1","1"
"2024/10/08","02:32:06","258","258","374","260","258","418","2200","0","1","1"
"2024/10/08","02:32:36","258","258","373","260","258","417","2200","0","1","1"
"2024/10/08","02:33:06","258","258","373","260","258","417","2200","0","1","1"
"2024/10/08","02:33:36","258","258","371","260","258","418","2200","0","1","1"
"2024/10/08","02:34:06","258","258","369","260","258","418","2200","0","1","1"
"2024/10/08","02:34:36","258","258","369","260","258","419","2200","0","1","1"
"2024/10/08","02:35:06","258","258","369","260","258","419","2200","0","1","1"
"2024/10/08","02:35:36","258","258","370","260","258","419","2200","0","1","1"
"2024/10/08","02:36:06","258","258","369","260","258","420","2200","0","1","1"
"2024/10/08","02:36:36","258","258","368","260","258","421","2200","0","1","1"
"2024/10/08","02:37:06","258","258","368","260","258","421","2200","0","1","1"
"2024/10/08","02:37:36","258","258","369","260","258","422","2200","0","1","1"
"2024/10/08","02:38:06","258","258","368","260","258","422","2200","0","1","1"
"2024/10/08","02:38:36","258","258","368","260","258","423","2200","0","1","1"
"2024/10/08","02:39:06","258","258","368","260","258","424","2200","0","1","1"
"2024/10/08","02:39:36","258","258","368","260","258","424","2200","0","1","1"
"2024/10/08","02:40:06","258","258","367","260","258","425","2200","0","1","1"
"2024/10/08","02:40:36","258","258","367","260","258","426","2200","0","1","1"
"2024/10/08","02:41:06","258","258","366","260","258","426","2200","0","1","1"
"2024/10/08","02:41:36","258","258","367","260","258","426","2200","0","1","1"
"2024/10/08","02:42:06","258","258","368","260","258","425","2200","0","1","1"
"2024/10/08","02:42:36","258","258","367","260","258","426","2200","0","1","1"
"2024/10/08","02:43:06","258","258","366","260","258","426","2200","0","1","1"
"2024/10/08","02:43:36","258","258","366","260","258","426","2200","0","1","1"
"2024/10/08","02:44:06","258","258","368","260","258","426","2200","0","1","1"
"2024/10/08","02:44:36","258","258","369","260","258","426","2200","0","1","1"
"2024/10/08","02:45:06","258","258","369","260","258","426","2200","0","1","1"
"2024/10/08","02:45:36","255","258","369","260","258","427","2200","0","1","0"
"2024/10/08","02:46:06","255","258","368","260","258","428","2200","0","1","0"
"2024/10/08","02:46:36","255","258","364","260","258","426","2100","0","1","0"
"2024/10/08","02:47:06","255","258","361","260","258","421","2100","0","1","0"
"2024/10/08","02:47:36","255","258","358","260","258","422","2100","0","1","0"
"2024/10/08","02:48:06","255","258","355","260","258","423","2100","0","1","0"
"2024/10/08","02:48:36","255","258","352","260","258","424","2100","0","1","0"
"2024/10/08","02:49:06","255","258","349","260","258","424","2100","0","1","0"
"2024/10/08","02:49:36","255","258","346","260","258","425","2100","0","1","0"
"2024/10/08","02:50:06","255","258","344","260","258","426","2100","0","1","0"
"2024/10/08","02:50:36","255","258","342","260","258","426","2100","0","1","0"
"2024/10/08","02:51:06","255","258","340","260","258","426","2100","0","1","0"
"2024/10/08","02:51:36","255","258","337","260","258","427","2100","0","1","0"
"2024/10/08","02:52:06","255","257","335","260","258","428","2100","0","1","0"
"2024/10/08","02:52:36","255","257","333","260","258","427","2100","0","1","0"
"2024/10/08","02:53:06","255","257","332","260","258","422","2100","0","1","0"
"2024/10/08","02:53:36","255","257","330","260","258","421","2100","0","1","0"
"2024/10/08","02:54:06","255","257","329","260","258","423","2100","0","1","0"
"2024/10/08","02:54:36","255","256","327","260","258","424","2100","0","1","0"
"2024/10/08","02:55:06","255","256","326","260","258","425","2100","0","1","0"
"2024/10/08","02:55:36","255","256","327","260","258","426","2100","0","1","0"
"2024/10/08","02:56:06","255","256","330","260","258","426","2100","0","1","1"
"2024/10/08","02:56:36","255","256","334","255","258","426","2100","0","1","1"
"2024/10/08","02:57:06","255","256","338","255","258","423","2100","0","1","1"
"2024/10/08","02:57:36","255","255","342","255","258","418","2100","0","1","1"
"2024/10/08","02:58:06","255","255","346","255","258","412","2100","0","1","1"
"2024/10/08","02:58:36","255","255","351","255","258","409","2100","0","1","1"
"2024/10/08","02:59:06","255","255","355","255","258","405","2100","0","1","1"
"2024/10/08","02:59:36","255","255","359","255","258","403","2100","0","1","1"
"2024/10/08","03:00:06","258","255","363","255","258","400","2100","0","1","1"
"2024/10/08","03:00:36","258","255","367","255","258","398","2001","0","1","1"
"2024/10/08","03:01:06","258","255","371","255","258","397","2000","0","1","1"
"2024/10/08","03:01:36","258","255","375","255","258","395","2000","0","1","1"
"2024/10/08","03:02:06","258","255","378","255","258","394","2000","0","1","1"
"2024/10/08","03:02:36","258","255","382","255","258","392","2000","0","1","1"
"2024/10/08","03:03:06","258","255","385","255","258","390","2000","0","1","1"
"2024/10/08","03:03:36","258","256","387","255","258","389","2000","0","1","1"
"2024/10/08","03:04:06","258","256","390","255","258","388","2000","0","1","1"
"2024/10/08","03:04:36","258","256","392","255","258","387","2000","0","1","1"
"2024/10/08","03:05:06","258","256","394","255","258","386","2000","0","1","1"
"2024/10/08","03:05:36","258","256","396","255","258","386","2000","0","1","1"
"2024/10/08","03:06:06","258","257","398","255","258","386","2000","0","1","1"
"2024/10/08","03:06:36","258","257","400","255","258","386","2000","0","1","1"
"2024/10/08","03:07:06","258","257","399","255","258","381","2000","0","1","1"
"2024/10/08","03:07:36","258","257","394","255","258","373","2000","0","1","1"
"2024/10/08","03:08:06","258","257","390","255","258","367","2000","0","1","1"
"2024/10/08","03:08:36","258","258","385","255","258","361","2000","0","1","1"
"2024/10/08","03:09:06","258","258","381","255","258","356","2000","0","1","1"
"2024/10/08","03:09:36","258","258","377","255","258","353","2000","0","1","1"
"2024/10/08","03:10:06","258","258","373","255","258","349","2000","0","1","1"
"2024/10/08","03:10:36","258","258","369","255","258","346","2000","0","1","1"
